481,0,7,4,0,0,0,0,1
0,415,4,0,0,0,3,0,4
10,4,671,10,1,0,2,2,2
9,0,6,566,0,0,0,11,8
0,0,0,0,700,0,3,0,1
0,2,0,0,0,610,0,0,0
0,4,0,0,1,0,504,0,0
3,0,2,17,0,0,0,479,0
1,2,4,6,0,0,0,5,414
